;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
186;0.9103;210.7122;76795.1353;0.2611;187.1905;2782297.736;1.2358;0.0;39.9547;62.8148;95.6808;0.0;435.2273;594.4548;0.0;0.0;882.3078;11.2204;10542.0692;1.6859;8.8812;105.265;56.8481;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
187;0.8108;217.1525;76389.7925;0.2538;196.6973;2805563.7594;1.1733;0.0;30.1069;60.7335;94.497;0.0;475.7329;588.2254;0.0;0.0;863.5113;11.4648;11963.2605;1.7563;9.7266;100.5228;52.8989;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
188;0.8333;197.3633;76384.5885;0.2112;173.8016;2892916.8046;1.0633;0.0;30.3468;76.4519;94.6775;0.0;464.7297;553.1938;0.0;0.0;899.4493;11.3543;10813.55;2.6141;9.4038;100.0363;41.95;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
189;0.9069;235.048;75636.3849;0.2889;210.9663;2947368.9148;1.3928;0.0;37.1266;77.4573;95.9464;0.0;436.4241;599.9497;0.0;0.0;898.9855;10.9757;11151.0295;1.8107;9.6895;119.5839;31.0209;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
190;1.0923;271.0438;76208.2505;0.2294;234.0903;3263591.901;1.2244;0.0;43.6653;79.6229;94.3884;0.0;541.9191;566.1154;0.0;0.0;898.0665;10.0737;8766.9951;2.9457;8.6744;101.5428;37.3623;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
191;1.123;296.6207;76186.9036;0.2636;262.4862;3026063.2743;1.4516;0.0;48.856;64.0428;94.9798;0.0;515.7587;591.9118;0.0;0.0;859.5757;10.5114;8433.815;2.8382;8.7739;105.6732;45.6631;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
192;0.8474;185.7939;77418.5865;0.2127;161.7483;2933058.2402;1.0473;0.0;42.9931;77.5418;93.371;0.0;433.0484;592.4881;0.0;0.0;861.7053;11.9518;10205.9235;2.3844;8.9771;117.1923;53.662;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
193;1.0971;239.0152;75494.0947;0.3005;210.1695;2733612.1873;1.4469;0.0;37.5521;63.5128;95.7999;0.0;417.8803;594.572;0.0;0.0;871.699;10.5988;8941.2467;1.6615;8.5555;102.9025;35.9538;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
194;0.8748;277.8283;75381.452;0.2554;254.3705;2854946.4796;1.4972;0.0;31.9746;66.5644;94.6296;0.0;482.8027;565.2565;0.0;0.0;896.3966;11.6015;10490.5147;2.9481;9.0996;113.2999;32.7584;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
195;1.0758;253.7693;75956.5987;0.3341;227.306;2710238.3305;1.5012;0.0;31.0921;60.9468;94.0838;0.0;427.8022;592.6758;0.0;0.0;899.5102;11.6166;8816.263;1.6161;9.443;107.3703;45.4013;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
196;1.0172;289.6998;77007.5411;0.273;258.6118;3216747.3658;1.4224;0.0;47.9581;75.6941;94.9425;0.0;518.3738;598.9337;0.0;0.0;885.0749;10.3927;9956.255;2.531;9.7254;110.4475;49.405;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
197;0.8814;301.9678;75974.2023;0.3104;279.9869;2924437.1864;1.5868;0.0;45.8442;61.5074;94.6059;0.0;501.2906;584.5906;0.0;0.0;854.3575;11.5417;11527.3049;1.532;8.7125;107.2972;44.2458;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
198;0.9652;211.4628;75434.3036;0.2585;183.9338;2938569.3287;1.0165;0.0;38.2314;60.6096;95.1671;0.0;517.1266;589.6269;0.0;0.0;860.8798;11.7733;9066.6854;1.5516;9.2738;107.3438;36.5313;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
199;0.9043;314.4267;77150.6963;0.2739;288.5267;3169664.184;1.4921;0.0;49.4596;68.3515;94.64;0.0;549.5644;584.9825;0.0;0.0;869.3593;11.289;10840.7218;2.609;9.7388;114.8745;56.5815;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
200;0.7273;128.1648;25866.0;0.4446;104.2666;2186161.8468;18.9875;40.0745;0.0;0.0;77.2757;0.0;462.4198;562.1501;0.0;0.6845;887.0942;10.9887;8324.7513;2.7932;0.7064;104.8263;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
201;0.5743;118.3522;25866.0;0.3669;100.5534;2220399.0878;15.9845;44.3063;0.0;0.0;75.1102;0.0;535.7128;560.1482;0.0;0.6391;886.5016;11.297;11042.762;2.7342;0.8393;110.6932;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
202;0.5721;114.7987;25866.0;0.3509;95.1002;2302946.6314;15.3467;47.2596;0.0;0.0;73.1845;0.0;520.1109;584.0967;0.0;0.5604;889.3127;10.1021;11572.8461;2.8428;0.8409;107.003;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
203;0.6506;128.3197;25866.0;0.4141;107.9907;2223090.7426;17.6201;44.9173;0.0;0.0;76.4236;0.0;522.9671;572.764;0.0;0.6422;858.6236;10.891;10040.9272;2.0403;0.7791;103.1269;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
204;0.6198;104.1167;25866.0;0.4205;87.1749;2199347.2448;17.4578;45.4745;0.0;0.0;79.6278;0.0;428.8148;559.7362;0.0;0.69;858.8544;10.8614;11952.2291;1.5569;0.6623;108.9338;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
205;0.5789;96.3194;25866.0;0.3756;79.2904;2167359.9187;14.9576;33.5181;0.0;0.0;70.8597;0.0;443.3897;576.5232;0.0;0.5409;895.1616;11.4464;11119.1755;1.9594;0.8808;117.0794;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
206;0.5225;90.7606;25866.0;0.3278;73.6775;2269221.7983;14.7303;46.3871;0.0;0.0;71.3854;0.0;421.4182;582.6317;0.0;0.5354;869.4028;11.7498;11305.2529;2.7969;0.9276;114.0357;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
207;0.5369;117.5965;25866.0;0.3432;101.1775;2192582.18;16.4858;36.7536;0.0;0.0;76.0341;0.0;506.2109;573.3877;0.0;0.6285;898.5262;11.5156;11596.3821;2.8964;0.6809;100.6908;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
208;0.5908;99.0188;25866.0;0.3735;81.1579;2125990.2106;15.6816;36.0792;0.0;0.0;71.1851;0.0;430.2259;559.6156;0.0;0.5572;868.1013;10.4456;11395.2895;2.5024;0.9952;103.4346;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
209;0.6699;106.3288;25866.0;0.4329;86.3164;2183487.5212;16.1862;35.4925;0.0;0.0;73.2451;0.0;441.2334;585.2583;0.0;0.5727;868.7367;10.4298;10461.0217;1.9042;0.8701;100.4359;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
210;0.7097;105.7491;25866.0;0.4112;80.8846;2154752.1269;17.4197;32.1274;0.0;0.0;78.9876;0.0;409.2997;581.101;0.0;0.6939;880.9261;10.6268;8154.8459;2.1861;0.6417;119.94;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
211;0.7064;119.0093;25866.0;0.4542;98.3544;2117780.126;16.3764;33.2682;0.0;0.0;72.8661;0.0;495.3939;562.6516;0.0;0.5578;879.368;11.8925;8621.5315;2.6554;1.0003;112.976;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
212;0.7998;112.842;25866.0;0.5189;88.7283;2220593.925;15.3868;33.7787;0.0;0.0;70.7142;0.0;452.6568;597.6118;0.0;0.5338;893.8636;10.5761;8707.242;2.0;0.9793;118.0783;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
213;0.6945;133.9915;25866.0;0.436;111.9474;2205469.5305;18.5943;37.6177;0.0;0.0;78.0154;0.0;511.1756;594.2243;0.0;0.6607;850.4179;10.19;9818.2696;2.5344;0.7537;108.7494;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
214;0.5841;119.9224;25866.0;0.3294;98.2037;2205685.1212;15.8663;34.3701;0.0;0.0;76.8691;0.0;543.4707;593.2348;0.0;0.6513;882.8858;10.6066;9574.8757;2.9824;0.7836;117.812;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
215;0.7677;105.167;25866.0;0.5401;85.5262;2231931.923;16.2882;39.8608;0.0;0.0;74.4765;0.0;429.5441;590.2822;0.0;0.5935;869.1377;10.9448;10382.7818;1.563;0.9859;100.177;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
216;0.6189;107.5692;25866.0;0.3573;86.2804;2105398.5789;16.6405;30.6452;0.0;0.0;78.318;0.0;458.1235;563.5252;0.0;0.6769;891.6082;10.2311;9666.3229;2.7988;0.8095;118.4606;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
217;0.7043;126.993;25866.0;0.4923;109.3261;2155028.975;17.2006;37.9447;0.0;0.0;76.7793;0.0;530.3158;569.6412;0.0;0.6334;856.0568;10.6889;11411.9286;1.8476;0.9398;100.9615;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
218;0.6111;97.7063;25866.0;0.3605;75.8407;2257310.8245;15.1063;48.1554;0.0;0.0;73.6106;0.0;435.6711;563.3912;0.0;0.5707;881.5161;10.4404;9888.0708;2.7298;0.9209;102.7018;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
219;0.6592;111.8208;25866.0;0.3942;88.3902;2287409.2166;15.7695;42.1509;0.0;0.0;72.5683;0.0;448.0829;598.561;0.0;0.5677;886.2598;10.4634;9330.1399;2.7642;0.7493;109.8577;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
220;0.6652;96.8653;25866.0;0.428;76.408;2230925.2014;14.9215;39.4271;0.0;0.0;72.0395;0.0;437.5911;593.373;0.0;0.5458;864.3512;11.0796;9842.6347;1.9718;0.89;105.7476;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
221;0.6087;119.5267;25866.0;0.3872;100.4633;2225843.5693;16.344;40.2007;0.0;0.0;75.4734;0.0;518.7284;585.4507;0.0;0.6161;871.4722;11.5555;10104.3337;2.0104;0.7535;116.1896;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
222;0.6934;109.9901;25866.0;0.4317;87.9338;2179908.92;16.8016;33.6665;0.0;0.0;76.7894;0.0;452.046;580.306;0.0;0.6723;897.4039;11.2044;8820.9985;1.5767;0.691;110.7015;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
223;0.6231;110.5545;25866.0;0.3373;85.7839;2242027.4523;17.7444;39.6951;0.0;0.0;78.0457;0.0;428.3582;587.9269;0.0;0.6682;886.4268;10.5036;8617.1971;2.7095;0.5771;107.5026;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
224;0.7209;115.2287;25866.0;0.465;93.6501;2180852.5417;17.3542;38.5984;0.0;0.0;78.157;0.0;467.8568;563.944;0.0;0.6827;891.4914;10.5452;9584.0344;1.8447;0.8429;106.6909;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
225;0.606;93.6879;25866.0;0.3898;74.975;2238942.3266;15.1411;43.3769;0.0;0.0;70.6981;0.0;409.9307;567.6042;0.0;0.532;896.2676;10.6992;11182.8018;2.2208;0.8608;115.9847;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
226;0.5524;95.163;25866.0;0.3438;78.1457;2110137.5862;15.9943;34.9536;0.0;0.0;75.1713;0.0;420.8098;561.5425;0.0;0.6191;855.8814;11.3948;10882.1068;2.2081;0.7298;109.5137;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
227;0.7725;116.6157;25866.0;0.5083;93.952;2218792.8895;15.9417;39.5733;0.0;0.0;71.2325;0.0;470.4482;585.7298;0.0;0.5478;868.976;11.4404;8557.4355;1.9161;0.8714;105.6245;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
228;0.6586;112.1756;25866.0;0.4486;94.2152;2212027.1492;16.4075;47.5609;0.0;0.0;75.0378;0.0;472.903;560.6517;0.0;0.6198;852.5986;11.7149;10513.1869;1.9747;0.8754;114.1893;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
229;0.7584;99.2444;25866.0;0.4753;76.1068;2114161.4463;15.1978;35.2464;0.0;0.0;71.4787;0.0;416.136;552.3005;0.0;0.5506;883.4319;11.3656;8039.4682;2.0524;0.945;109.4856;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
230;0.5997;88.9959;25866.0;0.3515;67.7839;2210262.3147;14.1886;40.2847;0.0;0.0;71.1677;0.0;402.0048;579.1189;0.0;0.5537;869.8437;11.295;9225.2252;2.3321;0.8026;115.2299;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
231;0.6903;110.2891;25866.0;0.4295;88.3226;2178250.7984;16.0696;31.4508;0.0;0.0;72.098;0.0;438.3348;588.5048;0.0;0.5684;894.8098;11.0743;8954.2484;2.6196;0.8745;102.4881;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
232;0.6382;121.3093;25866.0;0.3918;99.6088;2278237.0335;16.7271;49.354;0.0;0.0;78.834;0.0;527.5431;573.5539;0.0;0.6745;872.0875;10.8714;9657.0226;1.8837;0.6998;107.6632;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
233;0.7212;99.9543;25866.0;0.4865;80.7704;2114204.8549;17.0568;33.4911;0.0;0.0;76.7167;0.0;402.7144;569.5213;0.0;0.6574;852.0829;11.1393;9893.5476;1.7684;0.884;111.1099;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
234;0.6428;116.0474;25866.0;0.4241;97.2034;2228691.7675;17.0958;45.0287;0.0;0.0;78.1952;0.0;484.7795;578.4855;0.0;0.6581;851.452;10.3299;11449.3592;1.5063;0.6718;118.941;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
235;0.7775;112.2149;25866.0;0.509;89.707;2168025.3206;17.633;41.075;0.0;0.0;76.5173;0.0;426.9859;551.0395;0.0;0.6467;885.2208;11.3181;8510.4823;2.1638;0.8964;104.4779;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
236;0.7437;107.6368;25866.0;0.4923;86.5335;2170884.3757;14.8646;38.8216;0.0;0.0;70.8464;0.0;462.214;560.5219;0.0;0.5204;887.2978;10.2467;10039.3051;1.7943;1.0254;118.0275;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
237;0.737;121.9493;25866.0;0.4728;99.8139;2166875.2995;17.4016;30.4263;0.0;0.0;78.1231;0.0;484.6098;589.4346;0.0;0.6843;888.6582;10.0118;9777.6169;2.0216;0.8224;116.0937;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
238;0.6221;114.3472;25866.0;0.3672;93.3404;2131683.3509;16.5494;38.9324;0.0;0.0;75.636;0.0;497.7891;555.8466;0.0;0.6014;856.8532;10.219;9930.0915;2.6375;0.9027;108.0434;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
239;0.6911;113.8782;25866.0;0.4418;93.9253;2070340.2895;16.3602;30.7152;0.0;0.0;75.0646;0.0;489.4741;558.0675;0.0;0.6322;862.7286;11.1415;9313.0747;1.5077;0.7788;114.8103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
240;0.8118;121.8936;25866.0;0.5465;99.7427;2159707.1628;18.6016;35.3148;0.0;0.0;77.2308;0.0;454.7251;578.5635;0.0;0.6811;861.801;10.5403;9250.2036;1.6716;0.8949;118.5227;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
241;0.8135;105.5491;25866.0;0.5086;80.6503;2112426.975;16.4808;35.2821;0.0;0.0;77.269;0.0;411.8424;559.3032;0.0;0.6383;861.532;10.1286;8376.327;1.6309;0.7585;111.6749;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
242;0.6877;115.3166;25866.0;0.4258;92.8035;2223738.7831;16.345;43.1128;0.0;0.0;72.8231;0.0;479.8254;577.6661;0.0;0.5873;863.0223;11.9485;8266.7479;2.8209;0.9359;103.7103;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
243;0.5708;102.4048;25866.0;0.3822;86.7764;2143536.4193;15.6009;30.2566;0.0;0.0;74.6078;0.0;475.7329;588.2254;0.0;0.5923;863.5113;11.4648;11963.2605;1.7563;0.8937;105.265;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
244;0.6616;101.6306;25866.0;0.4502;83.5615;2211483.4095;16.1645;31.5894;0.0;0.0;76.5134;0.0;436.4241;599.9497;0.0;0.6274;898.9855;10.9757;11151.0295;1.8107;0.9006;100.0363;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
245;0.6828;123.8123;25866.0;0.391;99.5161;2153893.2727;15.6774;30.7508;0.0;0.0;72.8668;0.0;515.7587;591.9118;0.0;0.5674;859.5757;10.5114;8433.815;2.8382;0.7431;101.5428;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
246;0.7267;97.9588;25866.0;0.4538;75.0169;2174119.6568;14.0583;31.2748;0.0;0.0;69.7505;0.0;417.8803;594.572;0.0;0.5042;871.699;10.5988;8941.2467;1.6615;0.8045;117.1923;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
247;0.7736;117.9187;25866.0;0.521;95.1246;2334457.4827;19.0723;47.3811;0.0;0.0;79.0916;0.0;427.8022;592.6758;0.0;0.6964;899.5102;11.6166;8816.263;1.6161;0.7319;113.2999;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
